batch_size,lrate,neurons,objective,elapsed_sec
7,0.063927072689738,196,-0.009268686361611,7739.54535245895
9,0.022157486052065,195,-0.009439972089604,8558.76691627502
10,0.112849595005129,197,-0.010077232960612,2727.30254673958
3,0.046870071773609,56,-0.010154483560473,7309.3805232048
10,0.090952140600674,21,-0.010455425828695,4511.88277888298
8,0.050633567817077,50,-0.010590377636254,3237.78088593483
8,0.08081616178672,10,-0.010620200447738,5548.34629416466
10,0.112127103905601,199,-0.010673464275897,6131.01703381538
10,0.085708038420135,196,-0.01075647212565,7851.93595147133
9,0.081827729161586,197,-0.011233456805348,8468.40078377724
5,0.026371892022545,116,-0.011271454859525,4586.37249565125
10,0.19064534424979,195,-0.011305908672512,7879.94559192657
10,0.090951462118511,35,-0.011828755494207,4507.28311371803
3,0.043394186303446,103,-0.011885277973488,7825.47956228256
7,0.08566990920217,55,-0.012000540131703,3418.24125909805
10,0.089989427601601,15,-0.012112754397094,4552.39290380478
5,0.10974328860076,23,-0.012127437628806,4202.30142045021
1,0.035035530142624,45,-0.012160241277889,21106.1786324978
10,0.332991041864823,184,-0.012173926457763,5057.42271113396
10,0.085345269354804,21,-0.01218494027853,4461.92692756653
10,0.244003785793467,10,-0.012492515146732,4578.21488976479
4,0.039917864998108,199,-0.012536624446511,10024.4529504776
9,0.114223999490786,12,-0.012819248484448,3192.47591948509
6,0.034270572614624,102,-0.012830090988427,4589.76906967163
9,0.169458469917459,200,-0.012880193861201,11618.1077187061
7,0.021041682023387,18,-0.01290670237504,3388.68593096733
10,0.272338243587388,47,-0.012933027930558,2369.84975814819
8,0.068749268418715,196,-0.01299688462168,8208.34688782692
2,0.097648805954135,64,-0.013076108880341,10506.1585259438
10,0.223641197220405,84,-0.013180348556489,2430.77530455589
10,0.193025490044798,197,-0.01350230909884,8251.68505907059
3,0.025342644709365,199,-0.01359878461808,13237.6334378719
9,0.088886921254742,195,-0.01361964084208,8468.53777265549
10,0.439180703921824,20,-0.013625137042254,2334.0046107769
5,0.1061182306381,196,-0.013630035333335,9793.38105273247
5,0.237290435471617,12,-0.013833245728165,4282.15653920174
5,0.147252608189084,27,-0.013848659349606,4306.46503663063
5,0.100393287145798,123,-0.013943573227152,4790.87838816643
6,0.061901521981624,185,-0.014085243456066,5268.94865036011
8,0.166684355954695,19,-0.01441321503371,3227.43926000595
7,0.159269702711107,156,-0.014449658570811,3774.63091874123
10,0.207565096488997,188,-0.014620251953602,2811.3418815136
10,0.081602330890608,15,-0.014688239432871,4556.91264104843
3,0.140954844693781,66,-0.014852455025539,7690.31349611282
8,0.113299773524399,199,-0.014854596741498,8336.60928058624
10,0.996871883947934,25,-0.014888361562044,15018.3436329365
7,0.112362143705781,155,-0.014908800879493,3699.61624860764
10,0.087208534330102,195,-0.015076393261552,7154.1363401413
3,0.104948958000856,67,-0.015219060657546,7604.41008257866
10,0.114391978174849,199,-0.015346826054156,7171.62360811234
7,0.388423357639179,22,-0.015361166978255,3402.68978404999
10,0.21905673755396,197,-0.015453985426575,8502.120023489
7,0.6285490284565,25,-0.015461714705452,3258.17660593987
7,0.084518998899329,197,-0.015531185781583,8141.39936470985
10,0.432241164549917,12,-0.015617728698999,2380.01700234413
8,0.562653332343529,75,-0.015640739165247,3388.50215578079
8,0.562338822461579,21,-0.015681732445955,3388.92189931869
10,0.181749058311248,196,-0.015731846913695,7743.14676833153
10,0.303334250336584,32,-0.015760257374495,2279.87550377846
8,0.328383886590407,92,-0.015873856842518,3473.68875265121
10,0.511745927233553,10,-0.015875086188316,4592.90765023232
3,0.205761028581713,58,-0.015898839058355,7319.92936873436
3,0.32056078778378,17,-0.015922577260062,7380.59249019623
