batch_size,lrate,neurons,objective,elapsed_sec
9,0.000258365691288,88,-0.001328856055625,422.485821485519
4,0.01,10,-0.00908832885325,422.361535072327
7,0.021041682023387,18,-0.009372300608084,362.82518529892
10,0.092347313380352,10,-0.012066381983459,661.23170042038
5,0.036353420924948,17,-0.015872554155067,396.009989500046
8,0.128115537297518,10,-0.019253095239401,692.624176979065
6,0.005232326845556,145,-0.021788998134434,544.958056211472
8,0.158798627905133,10,-0.022736950963736,703.177764415741
6,0.069939855199491,10,-0.023289546556771,742.354210615158
9,0.114223999490786,12,-0.028878956288099,355.541476964951
7,0.247549228110112,10,-0.0351547870785,696.667190551758
10,0.251613779028751,10,-0.037890404462814,666.970879077911
8,0.274962383242155,10,-0.038681850582361,692.50292301178
8,0.309531205436151,11,-0.043114449828863,636.445824384689
8,0.050633567817077,50,-0.051859317719936,396.128233909607
10,0.029200381628426,129,-0.054316192865372,376.14829993248
5,0.147252608189084,27,-0.057912616990507,408.294119596481
8,0.441408084052078,10,-0.06206701695919,696.800921678543
5,0.237290435471617,12,-0.063115464523435,408.210359334946
10,0.408257456477633,10,-0.066552646458149,605.550474643707
10,0.038519883153295,112,-0.069846767932177,382.841143846512
3,0.181015744264353,10,-0.071732262708247,873.51097536087
1,0.003944742212345,188,-0.080332725401968,11755.5019114018
10,0.479929897496318,14,-0.086572557687759,319.664604187012
9,0.202546278317605,10,-0.092190264537931,705.896676778793
5,0.10974328860076,23,-0.09267259016633,396.223421096802
6,0.034270572614624,102,-0.096077358722687,494.129537582398
8,0.935572202977642,11,-0.098454158008099,1243.27001905441
10,0.604578400416856,10,-0.100045714527369,655.861281394959
10,0.432241164549917,12,-0.103224068880081,315.499034404755
8,0.95183353620637,11,-0.10344246327877,1076.52615404129
5,0.026371892022545,116,-0.105808895081282,511.263852834702
10,0.64012561572037,10,-0.10838688723743,655.958587884903
4,0.34262460197651,10,-0.118079817295074,757.05557346344
8,0.788128190357728,10,-0.119767872989178,696.569814682007
8,0.789132261093688,10,-0.120910084247589,696.426207065582
5,0.930206592762482,11,-0.130194313824177,1424.33206915855
5,0.940248409735267,11,-0.130937516689301,1144.80068683624
7,0.421838078271219,19,-0.131020544096828,355.706760644913
5,0.948906454429773,11,-0.135421380400658,1287.11408257484
7,0.08566990920217,55,-0.138529008999467,423.796848297119
5,0.58656810360129,10,-0.14051878079772,722.047896146774
9,0.020039426199175,192,-0.141743848472834,460.889578580856
8,0.934771264263538,10,-0.15044392645359,1231.98497653008
7,0.646422832371788,11,-0.153709727525711,640.517184972763
8,0.936592716964893,10,-0.153899228572845,1371.24046993256
10,0.372568902741775,19,-0.161058336496353,319.558277130127
8,0.99420155345368,10,-0.162299939990044,1641.78281950951
9,0.931592867189506,15,-0.16494534611702,1211.23933434486
9,0.93669684954218,15,-0.166323067992926,1371.31196451187
2,0.228037212329963,10,-0.16719938069582,989.844874858856
5,0.688597065984625,10,-0.171507731080055,732.106465578079
10,0.880239452572628,10,-0.173066806048155,666.891750812531
10,0.888411499383741,10,-0.173116713762283,605.429676294327
8,0.166684355954695,19,-0.176197259128094,363.546218395233
5,0.707438497978852,10,-0.178758058696985,742.231966018677
1,0.1921687061097,10,-0.19353923369199,1167.90585684776
7,0.034610424283427,173,-0.198563329130411,511.170747756958
9,0.26871437308042,19,-0.20450229793787,355.22388458252
10,0.272338243587388,47,-0.209944762289524,345.026893854141
7,0.795793364015706,11,-0.219468963891268,640.753523588181
4,0.939410598207748,12,-0.219941726326942,1209.87968921661
4,0.936273314985194,12,-0.221134319901466,1257.50269055367
6,0.932061330823303,12,-0.221423192322254,1168.17543029785
6,0.938056077418638,12,-0.221692599356174,1412.9813439846
4,0.947472024432278,12,-0.22318127155304,1332.0034301281
6,0.947827063608821,12,-0.223416772484779,1287.03667926788
10,0.933734999604094,21,-0.223627157509327,1301.80153846741
10,0.930612317522433,21,-0.223958715796471,1332.52687573433
6,0.948740734748111,12,-0.224631209671497,1168.34988594055
7,0.927007212963495,10,-0.2280716098845,696.294285058975
10,0.965015837934253,21,-0.231814920902252,1393.33009529114
10,0.985541005041347,21,-0.241081297397614,1371.69020938873
6,0.945000411371663,15,-0.241189467906952,1135.17122650146
4,0.555018631799463,14,-0.242925336956978,445.898994922638
5,0.939508057464806,10,-0.243892043828964,1176.95561861992
10,0.100974092732442,124,-0.244968950748444,379.032074689865
10,0.323097258740754,68,-0.245634749531746,363.263140678406
10,0.942450954602019,14,-0.246294565498829,1345.91707706451
5,0.946401355389145,10,-0.247621715068817,1412.89060950279
10,0.937008832658329,14,-0.249843649566174,1123.74874377251
