batch_size,lrate,neurons,objective,elapsed_sec
256,0.009665392338265,106,-8.42373185781171E-06,5771.72651696205
235,0.012397268039068,47,-9.24697619400581E-06,10679.3181173801
152,0.000258365691288,88,-9.69397207809987E-06,13919.1488111019
206,0.000885850498946,85,-9.83301580326534E-06,12856.2257552147
235,0.027867973436634,22,-0.000796706218244,11412.0796449184
185,0.030710562452042,116,-0.001207522525027,4413.18776011467
128,0.01,10,-0.00206878090254,3966.3767926693
235,0.024897966337902,197,-0.003193491875045,18305.2077696323
128,0.04705706392929,43,-0.003226868858627,13718.8529205322
249,0.038519883153295,112,-0.005042351848283,14225.4960751534
237,0.023589533278623,176,-0.00584888489006,13031.6940603256
256,0.022368369806637,95,-0.006727039775304,7689.99889922142
256,0.040847523708965,49,-0.007573439069637,6702.15854549408
123,0.052073202405488,73,-0.007637562364387,5625.5228767395
236,0.025800961702407,196,-0.007795231818321,19630.306656599
146,0.047447051849516,70,-0.009142851077471,14781.7056357861
151,0.043659757370762,80,-0.009197361623025,4030.70796561241
112,0.10395629025773,20,-0.009250541921464,17553.2432830334
223,0.310862793730617,10,-0.009419569607809,8137.06779813766
256,0.043291330833807,63,-0.009431044816473,12856.371254921
236,0.272258151151332,18,-0.009668429744953,10614.9250354767
105,0.029200381628426,129,-0.009762156925345,19078.696590662
74,0.150776649328842,16,-0.010062597825003,15168.332410574
115,0.366682039258615,10,-0.010376729327789,4397.20553851128
109,0.413172317433232,18,-0.011394512411285,4633.49455189705
235,0.046278152540976,116,-0.011843521127065,14755.0676939487
256,0.055788113255922,92,-0.012095305579083,7696.33255028725
143,0.521866869626801,18,-0.012131743824658,16246.4851901531
256,0.103838414037509,55,-0.01236600260715,6527.01342344284
191,0.058966783690905,72,-0.012454767647785,17452.9659304619
256,0.628053414970819,18,-0.013451425919391,2281.12577056885
256,0.496332414361308,16,-0.013702402300822,7585.83591866493
235,0.148447290926111,33,-0.013815199167396,10107.8721516132
130,0.197137322177731,33,-0.014720172671862,11418.5731635094
256,0.094498050120285,66,-0.015098292019319,6804.10446095467
81,0.097648805954135,64,-0.017024035623301,6543.51015090942
82,0.104948958000856,67,-0.017738766513088,16966.865165472
105,0.479929897496318,14,-0.018304097577482,15107.6465234756
216,0.41762025072634,20,-0.020441432214014,12885.9227752686
71,0.116995074252818,83,-0.020485218083156,18581.5161411762
213,0.054786504123475,153,-0.020703237952902,20005.9572060108
81,0.049965127324784,149,-0.021264740414451,9124.44925141335
208,0.235135937939236,43,-0.021380146875947,17909.5310361385
81,0.528958270468846,19,-0.02154777905824,6197.66962766647
256,0.172240995171672,52,-0.021886292135728,6533.00137615204
161,0.5311407133939,15,-0.022292800818712,11142.7618384361
94,0.689693465838138,16,-0.022703650487987,5358.85049152374
221,0.153697880088896,51,-0.022745215481377,2944.07558774948
216,0.595823141067224,17,-0.023173204531003,4280.62496972084
177,0.099797242565323,95,-0.023492205707407,7905.6186413765
256,0.131797613807341,77,-0.023661110918806,6914.53384828568
77,0.732246699302354,16,-0.024078455235273,6428.42102384567
66,0.140954844693781,66,-0.024392426564963,19403.9331703186
235,0.169418880420404,56,-0.024579318519293,12509.8759007454
79,0.645978149415776,19,-0.024881496163579,17428.1662304401
240,0.618373717254873,19,-0.024918346481091,2327.13165950775
124,0.158139377439044,68,-0.025807256387675,15247.265412569
256,0.128214504208945,90,-0.026478608010146,13341.7648952007
184,0.140139846545372,78,-0.027216850747675,10725.5778861046
104,0.089950342514181,151,-0.027576371479103,7710.63463759422
141,0.08604302736196,119,-0.028147664351004,5298.64118647575
110,0.260244820414725,55,-0.028389534395818,5154.28095507622
237,0.288631475461774,43,-0.028586323266083,12409.2186703682
235,0.052852704159177,180,-0.028993447910069,14800.4474356174
116,0.766553450204162,12,-0.029767317385539,4427.34816527367
233,0.100974092732442,124,-0.029870670665219,4202.60336947441
235,0.147298273805803,74,-0.030862416234062,12860.6426284313
174,0.400737541434934,29,-0.031535343011542,13749.1190989017
123,0.798623402799195,19,-0.032220637059084,4176.7059636116
115,0.216655699071382,84,-0.032667782928577,6908.48165488243
122,0.129647882504628,99,-0.033069904159078,15183.4622673988
238,0.40452988144386,26,-0.033490372515655,12439.3908348084
236,0.054192902424023,194,-0.033751854165953,19087.5903494358
235,0.221242949412084,59,-0.034960748986506,12303.4050316811
232,0.101551430014422,135,-0.035618051311044,12368.6024272442
236,0.347502513484228,42,-0.038083286248225,12364.4508237839
197,0.178361586816563,71,-0.038367931641607,10192.3131556511
92,0.2395144456117,53,-0.038741990107273,5810.35771393776
112,0.642342296574807,23,-0.03911387356842,4693.79276537895
253,0.446588833381932,35,-0.040616380293622,13041.8324978352
120,0.930437656832135,17,-0.040912318173679,18901.9679629803
256,0.209070845031622,93,-0.042429039921293,7802.19353246689
253,0.280171448156366,62,-0.043613959711807,3956.23095822334
172,0.245199940453507,70,-0.045179608588677,3920.27843594551
237,0.639152029038264,21,-0.04615188953282,11822.3986086845
236,0.273815171680899,56,-0.046455013242576,11854.6461167336
253,0.163802814262935,112,-0.046881222764967,3769.42636728287
70,0.112362143705781,155,-0.047862283331352,9777.06409358978
117,0.141075050787464,118,-0.047988399564209,20691.6411185265
239,0.137125389450238,117,-0.048392169048042,4000.59019446373
236,0.170736070094482,81,-0.049136612404115,12564.7238194942
127,0.594585803125469,29,-0.049553138903869,15447.2635979652
235,0.085972062671515,162,-0.050418456283346,13838.6594450474
239,0.074041275626186,194,-0.051986813262914,19991.336234808
235,0.2526047954836,65,-0.052797799782209,11122.015296936
87,0.569660128622935,30,-0.052929791405268,18367.780475378
237,0.344222857034224,40,-0.054511017580604,10329.0199863911
256,0.333390857034645,48,-0.055092466238396,6563.55707073212
238,0.168730865450578,95,-0.055617722770926,11245.5035476685
237,0.274127540558477,82,-0.056139853441921,12976.121837616
150,0.084377389920563,196,-0.056561975191602,13927.7202172279
104,0.368189098388444,44,-0.056838977579533,18716.932464838
256,0.245215441645308,67,-0.056862599685757,6924.79622364044
129,0.936012564855784,23,-0.056942527549096,12536.1598310471
238,0.329465368897995,56,-0.057109594172438,11737.4957976341
256,0.381472092628095,48,-0.057274703003295,6612.15492725372
102,0.6285490284565,25,-0.058133474161891,14510.3939080238
235,0.090083079633434,175,-0.058598520693083,16325.7057490349
224,0.400486395509743,44,-0.061037692404304,9977.59493350983
238,0.262188790555626,66,-0.061103873606577,11235.315819025
126,0.510202392024574,54,-0.062077158687944,15689.8933267593
238,0.629135638735527,29,-0.062699205116495,14179.2507400513
222,0.593423292779043,35,-0.062866773441558,16178.7074081898
239,0.090490716485073,196,-0.064915493310727,20196.8554646969
238,0.300637692185505,58,-0.065077994261443,9439.97254610062
235,0.975149799831708,20,-0.065922413091321,12398.7762331963
236,0.093502367060857,181,-0.066700809433403,14996.1806862354
235,0.275231169739227,69,-0.067283118872793,10945.3065726757
236,0.455089970293414,54,-0.067760308001323,10252.7990820408
123,0.151640124568892,134,-0.068136449467725,6744.33159017563
155,0.693286275487577,36,-0.069298536584777,18741.570540905
192,0.167394779957799,155,-0.069895006762915,16156.8064138889
226,0.294174433558691,69,-0.070108783287861,9556.12591600418
178,0.650988058268738,29,-0.070369375128462,12985.5207676888
236,0.171593851661608,138,-0.071080256452578,12258.6500446796
193,0.249150887071632,75,-0.072136026742579,3745.51768946648
256,0.534973285615093,49,-0.07277202458745,6868.1242120266
144,0.267435043214575,76,-0.075723972860607,15393.8387966156
254,0.41687636841723,48,-0.076835253484749,2507.14744877815
235,0.193708999696992,94,-0.078062800163625,12564.5011973381
235,0.734379333298348,33,-0.078185913252152,10849.998696804
256,0.570567640292566,42,-0.078715867476075,7736.76179122925
104,0.349615516524866,51,-0.079757442317576,16134.6525969505
256,0.724465215023225,25,-0.080108888422398,12038.7914366722
235,0.383157195772425,57,-0.083047229633326,10393.1715939045
241,0.120288748879206,194,-0.084368121697877,20366.0116176605
237,0.58520447461065,54,-0.084426931077167,10474.3828706741
