batch_size,lrate,neurons,objective,elapsed_sec
10,0.184748753547358,13,-0.02736899908632,3215.45072245598
10,0.166596189401375,13,-0.027371119707823,3220.68234443665
1,0.035035530142624,45,-0.027374733705074,4270.5682926178
6,0.115353567060118,13,-0.027375022880733,3778.12455010414
3,0.055112549573733,162,-0.027375251986086,11640.5443482399
1,0.041218565878194,163,-0.027376911276952,16799.4323306084
1,0.054124056460464,163,-0.027377296611667,10246.1620969772
1,0.054371580151464,167,-0.027377338474617,11864.2883577347
8,0.218276815801459,10,-0.027378480881453,3129.95918059349
10,0.297585901244563,13,-0.027379279956222,3226.39072012901
7,0.178126058632297,11,-0.027380168717355,2795.59080529213
10,0.301086399131889,13,-0.02738037891686,3235.38123703003
10,0.444720754152426,13,-0.027386498637498,3220.56002020836
10,0.479929897496318,14,-0.02739274315536,1075.51306295395
10,0.303334250336584,32,-0.027393289841712,1750.82826375961
1,0.067039939774443,176,-0.027398541290313,7007.00637435913
10,0.408711848383019,13,-0.027415000833571,3175.33864092827
3,0.66631563514397,68,-0.027427151519805,3248.03989720345
10,0.593411221809193,13,-0.027440113015473,3161.54840397835
10,0.543667218018767,13,-0.02744116820395,3130.06265377998
10,0.54345594818515,13,-0.02744122594595,3140.62266540527
10,0.596453636200474,13,-0.027442118152976,3130.18588924408
10,0.538673840537027,13,-0.027444741688669,3135.2643661499
10,0.607428975868738,13,-0.027445422485471,3120.56445145607
3,0.535101227327304,165,-0.027453371416777,7386.77175736427
3,0.076490535203439,161,-0.027456949371845,10310.7723836899
10,0.502438919933023,13,-0.02745752222836,3215.3509683609
10,0.405245172337454,13,-0.027458474971354,3201.0458509922
10,0.506995823461485,13,-0.027463401667774,3185.90442538261
9,0.191908305268238,10,-0.027481318917126,2453.15534615517
7,0.29446456757463,10,-0.027483885549009,3100.8066072464
1,0.092287578216306,113,-0.02749066115357,6074.776222229
5,0.228611841464185,13,-0.027493236586452,3753.73276019096
3,0.082679887400695,163,-0.02749433554709,7143.56155920029
1,0.09838310690502,161,-0.02750744689256,14738.2753195763
9,0.25793791473713,13,-0.027514875028282,3588.29220914841
5,0.237290435471617,12,-0.027515684254468,1339.9160194397
3,0.086090612082902,166,-0.027517784293741,9845.77579498291
5,0.182539141699533,166,-0.027527210768312,8892.07292127609
1,0.106912837243945,167,-0.027532734675333,13546.15483284
4,0.348095450963539,167,-0.027540214732289,13092.9387876987
6,0.244407317980732,13,-0.027564553916454,3767.93562316895
2,0.264135016178898,160,-0.027566325850785,7839.44120502472
2,0.262010689826839,77,-0.02756843790412,3798.8735396862
2,0.259787030477466,153,-0.027571057900786,4721.9405567646
8,0.134911057254455,166,-0.027587009966374,6540.79937958717
2,0.314549326059074,170,-0.027592482045293,13206.7916753292
2,0.329116379401854,163,-0.027598100341857,15770.2035689354
3,0.099521301573182,167,-0.027598855551332,7187.84685063362
1,0.124488197787636,161,-0.027615330507979,9986.28697919846
3,0.104948958000856,67,-0.027619183156639,2870.60698080063
2,0.097648805954135,64,-0.027622208558023,3170.87933135033
2,0.09779130270925,159,-0.027622766233981,12117.2288253307
7,0.395878397325104,10,-0.027627590671182,3116.23502445221
5,0.276507704878532,13,-0.027631647884846,3688.78684687614
2,0.313735399040269,189,-0.027631916105747,5185.85126876831
2,0.212802510666547,163,-0.027646179683507,11388.5857560635
3,0.140954844693781,66,-0.027647691592574,2885.2110543251
6,0.432192973333261,10,-0.027672256343067,3281.91340684891
8,0.391488906356571,70,-0.02767235301435,2905.58749008179
8,0.435926320459212,10,-0.02767375856638,3175.23235654831
2,0.160975190339794,161,-0.027688242867589,7995.45873594284
1,0.137193924104742,165,-0.027692280104384,10517.0496218205
2,0.153428334242393,163,-0.02769904024899,11182.0718226433
2,0.332547325845083,101,-0.027703440561891,4104.33428120613
2,0.235773994185318,167,-0.027705194242299,8486.10362911224
2,0.141806043621681,161,-0.027705373987556,12122.1978089809
9,0.328492071120753,10,-0.027705965470523,3180.64816880226
2,0.132562350682088,161,-0.027712653204799,7604.40350699425
2,0.13076115872705,13,-0.027713939361274,4722.1568543911
2,0.332501244806608,164,-0.027716425433755,13546.4488325119
3,0.19497950199301,10,-0.027719805389643,3858.829870224
8,0.720940452191119,66,-0.027735874801874,2428.80614566803
2,0.122807430919478,161,-0.027740046568215,7694.61832809448
3,0.205761028581713,58,-0.027749633975327,2835.19148039818
4,0.216655699071382,84,-0.02775596305728,2798.87335205078
3,0.413327311920749,10,-0.027782519161701,3726.8321044445
3,0.450457185321082,29,-0.027790709491819,2116.90497994423
3,0.460414938797283,50,-0.027803873922676,3120.46005916595
2,0.352111884950513,162,-0.027805618010461,11806.6470894814
2,0.353724543283099,163,-0.027814992703498,12282.8722946644
6,0.565504598074807,13,-0.02781909480691,3721.60847401619
2,0.518410244458767,161,-0.027841875143349,7764.72924256325
1,0.167394779957799,155,-0.027852472290397,7137.56535983086
9,0.382358215691666,13,-0.027853073738515,3432.87231588364
2,0.362557181959003,164,-0.027865649946034,14569.5117201805
2,0.363057943406328,84,-0.027868422307074,3674.64051890373
3,0.1080159710458,164,-0.027884786110371,8455.16105294228
7,0.615487415558586,13,-0.027893473021686,3617.54784440994
2,0.368318479077842,162,-0.027896366082132,12726.6176614761
3,0.32056078778378,17,-0.027919091098011,1866.93328046799
3,0.591090643091357,10,-0.027931166999042,3588.15635871887
9,0.611682180619945,11,-0.027952017914504,3060.38166284561
8,0.534514876546052,13,-0.027959210425615,3487.66987490654
4,0.23506292511651,10,-0.027982302382588,3447.02692532539
9,0.430898810522849,10,-0.027992218732834,3180.44451284409
9,0.431813508287896,10,-0.027994922734797,3272.07357215881
2,0.390625161443523,161,-0.027997887693346,8942.84460043907
7,0.739862970945638,13,-0.028005114849657,3552.36308765411
3,0.25700673509706,13,-0.028008889779449,1802.49364948273
1,0.200993563809091,160,-0.028016158053652,14179.8690574169
3,0.650988058268738,29,-0.028026165347546,2188.60705089569
5,0.373009146601653,13,-0.028039078693837,3888.18694663048
3,0.656998165269858,11,-0.028049502242357,3628.21189832687
6,0.681251896189748,11,-0.02806130759418,3194.97607660294
9,0.697064140011636,13,-0.028069281578064,3432.74419951439
4,0.303397577937099,10,-0.028070136904717,3351.84143638611
4,0.355103248003135,11,-0.028116289526224,3432.64912343025
2,0.416324626342009,171,-0.028116994351149,13158.740571022
7,0.925020165316246,13,-0.028131785057485,3517.51293683052
9,0.926216263590569,11,-0.028132220543921,2965.68797659874
4,0.366802637929241,29,-0.028139690682292,1997.80015850067
8,0.11374761661323,162,-0.02815164886415,7790.00739502907
8,0.626985291910903,11,-0.028156756237149,3050.35547447205
9,0.980366100937309,11,-0.028210803866387,2965.84375452995
1,0.227661956605925,10,-0.028212091419846,5618.22277259827
7,0.981010959469801,17,-0.02821638090536,1350.84816884995
2,0.43726989879333,200,-0.028227864205837,5623.03366708756
2,0.437988950243631,10,-0.028240188769996,4284.83492541313
8,0.693825654793412,13,-0.028321861848235,3458.17783284187
6,0.823794206005281,13,-0.028333692252636,3671.56151151657
1,0.242523522648483,154,-0.02833377821371,7291.77833724022
5,0.607301008392164,10,-0.02833906840533,3165.86387848854
2,0.460893889268608,24,-0.028347234614194,2313.08464074135
5,0.917974416489254,11,-0.028361218981445,3242.42367148399
1,0.246402809802384,167,-0.028365065855906,15811.4481978416
1,0.247928381054524,25,-0.028376910742372,3732.22072815895
9,0.990204421896221,13,-0.028387048002333,3326.5093460083
2,0.527341408389828,12,-0.02839142922312,2322.59714984894
2,0.536385524867897,169,-0.028393906913698,12144.8225562572
8,0.929851269609896,13,-0.028405663743615,3517.36008167267
6,0.841542432461998,13,-0.02840816155076,3732.39917683601
1,0.252468669049058,165,-0.028410047292709,10315.714858532
2,0.550181154728205,169,-0.028411242179573,13234.4776132107
2,0.550136723656507,69,-0.028411453217268,3382.54853773117
2,0.552041664617696,165,-0.02841315343976,8195.05972290039
1,0.254222200804976,10,-0.028421868709847,5387.47690367699
8,0.777699218873058,13,-0.028446399793029,3466.58824038506
4,0.512317385038831,19,-0.028464226797223,2063.82322263718
2,0.570763430159151,99,-0.028472116589546,4640.85664129257
1,0.26314422254071,181,-0.028473039204255,7553.19773602486
5,0.682943600108954,13,-0.028497224207968,3702.95941901207
5,0.685312287741474,13,-0.028500162996352,3888.32141971588
5,0.857201374240806,13,-0.028513500001282,3877.93559265137
6,0.934991432865186,11,-0.028519706428051,3100.67424535751
3,0.771236831663555,16,-0.028538564126939,1780.90109086037
2,0.594355812314817,110,-0.028580315411091,4539.73750138283
1,0.291483147917902,164,-0.028599321749061,10054.976256609
4,0.555018631799463,14,-0.028635576739907,1812.55951976776
4,0.587261515456959,10,-0.028712604939938,3391.33045196533
2,0.945057653002052,53,-0.028715738095343,3502.0318877697
1,0.317472679373282,161,-0.028759814891964,9921.50305342674
4,0.642325417837785,10,-0.028801606222987,3286.06220436096
2,0.786048674526501,73,-0.028813971951604,3724.63393568993
1,0.328236508196793,172,-0.028828667197377,7533.14605903625
2,0.903775207600804,23,-0.028842140547931,2804.483481884
2,0.771606050569153,97,-0.028849038109183,3899.78316378593
2,0.75536905692756,29,-0.028890807367861,2985.62083125114
2,0.744240019019955,69,-0.028920166008175,4097.96861076355
2,0.970372270350083,62,-0.029066178947687,3491.98708748817
2,0.356316541904253,163,-0.029082456789911,12875.8495776653
4,0.996351117855561,46,-0.029098717495799,2703.42095732689
2,0.986230628416489,63,-0.029113875515759,3385.76542210579
1,0.370144500066791,10,-0.029140689829365,5286.63082575798
3,0.84831786497304,14,-0.029150950815529,1887.4964723587
2,0.833074531906359,76,-0.029169953987002,3603.35997962952
1,0.375621039330579,66,-0.029184300545603,5077.03102731705
3,0.765687079107058,48,-0.029207538906485,3322.1207549572
1,0.751253728497187,42,-0.029214231250808,4540.13272500038
1,0.427857316184291,160,-0.029424810223281,13539.527610302
1,0.438048919280334,171,-0.02944346726872,17450.4811241627
1,0.441363197128331,116,-0.029448357783258,6499.57541036606
1,0.443814830776372,10,-0.02945176945068,5558.24122023583
1,0.444067294030909,10,-0.029452114179731,5276.24633598328
1,0.642342296574807,23,-0.029475138010457,4049.95235657692
1,0.473527335458221,171,-0.029491864237934,19872.529841423
1,0.482475179705213,10,-0.029500374710187,5522.98365592957
1,0.630509469560415,81,-0.029506927868351,5633.14375424385
1,0.514037093482799,164,-0.029512139037252,10231.6975286007
1,0.523733280533966,164,-0.029521218780428,10345.4419705868
1,0.524413562368985,102,-0.029522008448839,6279.43565750122
1,0.530893918375632,160,-0.029530612146482,10146.8992259502
1,0.592326731958814,162,-0.029571838304401,10009.8334355354
1,0.587937864712178,10,-0.029575877543539,5486.59953045845
1,0.569602257664718,166,-0.029582877736539,11755.9524953365
1,0.573181893796935,92,-0.029583036573604,6134.7280125618
1,0.571123071860156,11,-0.029583055060357,3557.73145389557
1,0.903889891978573,48,-0.029695286927745,4420.40022993088
1,0.924870567968483,10,-0.029762957524508,5036.3394780159
1,0.937892619235747,36,-0.029811357334256,4193.4157474041
5,0.225112698869308,143,-0.029829676263034,4079.65008735657
3,0.10728867247015,164,-0.02986811734736,6812.63571810722
1,0.968963348529575,77,-0.029951648134738,5561.81315565109
1,0.975035869545573,10,-0.029981684172526,5297.06152749062
10,0.323097258740754,68,-0.0301319854334,2348.72939014435
5,0.659173243877947,27,-0.034025453031063,1791.40698051453
4,0.217231978006541,159,-0.036215698719025,11120.2351438999
6,0.300534181108162,160,-0.037580347061157,6766.30135726929
8,0.164909090794974,160,-0.039567994326353,7273.23360705376
6,0.489553754788898,166,-0.039727809280157,9042.47103714943
10,0.223641197220405,84,-0.040535816922784,2071.74262475967
6,0.210441949440074,165,-0.041770514473319,9228.08386063576
4,0.515949347817216,134,-0.043934538215399,2981.08240294456
2,0.447490970141393,161,-0.044242996349931,12502.5455596447
10,0.54705937719633,34,-0.046818725764752,2203.97160887718
9,0.159843467007203,167,-0.04796921312809,6329.66322541237
8,0.263589722839323,163,-0.048529047518969,7843.98060441017
5,0.852678823162897,66,-0.053761586546898,2344.11323213577
10,0.112849595005129,197,-0.059854147955775,2713.7722465992
8,0.256723183180755,165,-0.06068704649806,6079.13675785065
8,0.328383886590407,92,-0.063065610826016,1957.21096944809
6,0.342708691662627,89,-0.064885609224439,2313.26654362679
9,0.217066739302877,160,-0.065476099401713,5732.38277935982
6,0.447079020387287,188,-0.067167124897242,4645.09356307983
5,0.293190988759395,164,-0.068077694624662,10040.9776740074
7,0.159269702711107,156,-0.069184128567576,2483.34205961227
2,0.548525208360685,125,-0.070011004246771,4064.48756337166
8,0.651312379569078,49,-0.070837412774563,2071.63287115097
10,0.857954860919569,22,-0.071195442229509,2648.88108086586
6,0.313271945121343,163,-0.080175713449717,9693.35681700706
9,0.377907598170539,91,-0.09765469096601,2217.78404951096
3,0.5748067623233,178,-0.103243530914187,17721.7282176018
5,0.446707555603586,128,-0.104138053953648,3211.28027391434
5,0.501589920541294,166,-0.131380587816238,11182.27171278
7,0.367743873427725,91,-0.143398038297892,3501.72480392456
6,0.618444172280769,74,-0.144587779045105,3517.22522306442
8,0.458535989372454,50,-0.171151030063629,1887.31394195557
5,0.608199035153987,86,-0.175829160958529,2403.64031338692
8,0.470086221463338,163,-0.178835302591324,6896.88149595261
5,0.525109837828377,97,-0.21220825985074,4009.56785321236
10,0.141407530237045,166,-0.216530181467533,6200.01271939278
9,0.135799472846754,194,-0.233282665163279,4295.06229352951
3,0.843159488440286,62,-0.237576894741505,3271.77965188026
5,0.358269656155245,162,-0.276459775865078,6299.12501597404
7,0.27765941455391,163,-0.279514072835445,10711.5642967224
4,0.552629502395905,174,-0.282817536592484,4064.18190717697
3,0.635244216562214,85,-0.339034690149128,3452.70023608208
10,0.175083932933246,165,-0.352924093604088,7081.77408528328
6,0.422035303870165,167,-0.41918216869235,10206.109439373
6,0.441261859375874,166,-0.434958857297897,6408.9514272213
5,0.334916474075232,153,-0.479952298104763,3666.91236758232
6,0.550470816803593,168,-0.496330511569977,8686.20918178558
7,0.336066903695089,165,-0.550207141041756,7673.22362494469
9,0.373753957095675,177,-0.602976951003075,4601.18432283401
5,0.53289402976637,90,-0.648008853197098,2263.55552268028
5,0.531829864257427,162,-0.931010320782661,7789.86118173599
9,0.297427302747344,166,-0.96238075196743,8375.98766684532
9,0.282259484597873,139,-1.01384375095367,2925.94139289856
7,0.398907427875439,104,-1.13304096460342,2623.73575377464
6,0.351373188193467,167,-1.22022165060043,12762.5389621258
6,0.391445567144589,161,-1.24306910037994,6841.4774582386
10,0.189911488182594,160,-1.2455330491066,9827.37062907219
7,0.335403107406545,107,-1.25267654657364,3326.39737415314
5,0.498236251100811,164,-1.27346867322922,6917.17661619186
2,0.628751756318709,124,-1.36912847943604,4354.05020332336
6,0.868077310316368,66,-1.47991030216217,3522.79056596756
7,0.230297301630494,163,-1.48245973587036,8029.1916103363
8,0.838094473687669,50,-1.57240545749664,2522.94953870773
8,0.264314937895836,167,-1.90764183998108,6935.71203947067
8,0.562653332343529,75,-1.9457079410553,1956.89485383034
5,0.539088267923071,162,-2.02109086513519,6706.42712020874
5,0.392690640698738,161,-2.05153703689575,9288.61313009262
6,0.3535320755074,161,-2.09703018963337,6220.23183178902
8,0.290762432307681,166,-2.29767079353333,8056.23813176155
7,0.917885301598924,54,-2.45478475093842,2329.14108991623
7,0.41893820857332,115,-2.48010319471359,3029.55055189133
9,0.329250807566789,162,-2.56567590236664,7357.43009233475
5,0.539720713684072,166,-2.59014457464218,8316.69465231895
10,0.300077433044425,168,-2.75511693954468,10442.8083789349
10,0.321505295105568,162,-3.25580155849457,6069.09017181397
4,0.657558494842541,134,-3.31927661895752,3417.47495627403
5,0.261175516656233,166,-3.78833609819412,7213.17839741707
6,0.410763228690748,165,-3.87272264957428,12452.9978265762
9,0.381014132777943,114,-4.07757353782654,2263.74602341652
9,0.464018312725934,97,-4.36416661739349,2153.5569922924
5,0.524807542038575,104,-4.62749104201794,2539.04450058937
8,0.175592953582157,181,-5.06009588241577,2926.0664536953
5,0.543741426894374,160,-5.26878893375397,7854.56301188469
6,0.422570477805763,164,-5.32900438308716,10506.1185307503
6,0.614137126261917,100,-5.85149998664856,3972.89960646629
4,0.727776720485996,132,-6.03485593795776,4761.40972328186
9,0.377784815084278,165,-6.21125867366791,9362.97571778298
6,0.597505626187301,95,-6.35767464637756,3979.09151434898
6,0.435190288336661,164,-6.50736217498779,9315.22660517693
5,0.300868007302543,167,-6.92757427692413,9524.1228621006
8,0.79506586829171,79,-7.0727427482605,3552.22854876518
7,0.509551641076271,101,-7.54069035053253,3842.61275815964
5,0.28697287638531,167,-7.97080790996552,9953.91235899925
10,0.381922910285863,114,-9.16663312911987,2638.80981779098
9,0.444554466047331,144,-9.23286242485046,3497.77137494087
9,0.550326152845576,84,-9.82385110855103,3587.89668536186
7,0.609904895113903,80,-10.0665721416473,1787.11769485474
10,0.530109773912953,167,-11.2332949638367,9743.93846917153
8,0.928878432480387,52,-11.4872854232788,1642.06815218925
7,0.53488507586403,158,-11.5747207164764,2358.37718510628
9,0.545502758758594,168,-11.7103843212128,8737.02170681954
10,0.627249888057194,60,-11.8133001327515,1796.34162092209
9,0.479800548132096,91,-11.8539348602295,2452.9574174881
5,0.925873243343117,89,-11.8722960948944,2508.91214513779
9,0.814907413431992,100,-12.3660549640656,2163.64807415009
5,0.581664200272262,172,-13.8571710586548,15193.4433732033
8,0.744417089668121,103,-17.0408809661865,3444.06828069687
7,0.438058150135658,161,-17.9614238739014,7367.67285108566
9,0.767660099423961,60,-18.8192821502686,3072.86746811867
7,0.865573070545327,67,-19.2204895019531,3425.88717699051
9,0.859414511672818,75,-20.9715188980102,2735.13007473946
9,0.915261199566835,56,-24.1293684959412,2464.09763932228
6,0.856358570805665,101,-24.1825620651245,2204.17410206795
7,0.951775476572528,75,-24.6891024589539,2999.94056129456
8,0.885916174947063,68,-27.620894241333,1926.40316915512
8,0.297626788249212,165,-29.5465068817139,11373.7808294296
9,0.262717086786877,160,-39.7064077854156,5838.84847593308
6,0.619538413578883,115,-54.3209575653076,2985.26936364174
7,0.686780441315048,90,-59.1522819519043,2175.00974106789
9,0.213636656246972,160,-73.5064428329468,5919.104793787
8,0.299301318699424,162,-147.899545288086,5432.1677312851
9,0.345443077300461,164,-148.261301040649,6596.33541512489
7,0.183753586079229,165,-156.928435516357,5728.14541101456
10,0.810799409429078,102,-160.341438293457,2974.64089775085
10,0.298122238905011,90,-195.92162322998,1957.04868483543
5,0.297543238026993,167,-307.411602139473,11474.6663680077
4,0.549943926720767,164,-618.664892578125,7138.05515623093
10,0.357713569471846,168,-751.106201171875,8450.77098512649
8,0.332365040278774,186,-843.233874511719,3150.10466146469
9,0.337699773440999,167,-1064.47853088379,7303.18562459946
7,0.536124524539403,163,-1158.40997314453,3441.01599931717
10,0.289554797998061,170,-1737.05133056641,10626.4895079136
7,0.440076138197291,165,-2165.00279541016,6105.32010960579
10,0.568199865948177,122,-2442.16381835937,2999.81015586853
8,0.421606200897347,197,-3533.51860351562,3356.44599580765
10,0.207565096488997,188,-3635.34301757812,4489.02277851105
5,0.522090754980961,166,-7484.78747558594,11317.9864675999
8,0.389682392008338,167,-10011.9375,7160.90333819389
5,0.540593781520971,161,-14043.5126953125,7729.20960640907
10,0.314528539250504,168,-17824.8818359375,9660.70815682411
10,0.350362306931396,132,-32945.4638671875,3004.99223947525
7,0.358347786490877,161,-58387.4414733887,8766.7713830471
10,0.531870872694329,77,-69713.6235961914,2172.0515332222
5,0.605195663669917,160,-78270.365234375,10005.515640974
10,0.479518545488287,182,-119049.54296875,4148.782330513
7,0.503714182403235,166,-176634.6515625,7092.0575606823
9,0.280393906349782,177,-265643.3296875,3321.88439631462
10,0.555203009532437,135,-265646.84375,3662.72245335579
